8.437439214733695805e-03,1.118713907707772487e-02,1.135298961525380533e-02,1.415782461253678112e-02,1.699215336986165115e-02,1.985823917733338731e-02,2.275711858572082927e-02,2.568878605109380098e-02,2.865220471900676094e-02,3.164524268988739425e-02,3.731830201444317346e-02,4.036938062945347183e-02,4.610259291240114549e-02,5.185944666804042508e-02,5.763278259569992734e-02,6.341314453725126199e-02,6.918878997639177353e-02,7.763296926325739811e-02,8.336190314684419067e-02,9.173413592250005688e-02,1.000419256695486425e-01,1.082618938709858231e-01,1.163679340635879744e-01,1.270372342992849013e-01,1.348300170067712467e-01,1.451235999246147657e-01,1.551761119744072548e-01,1.649497280949724642e-01,1.744054899123439473e-01,1.835039815361372284e-01,1.922060699706260589e-01,1.977868485706223978e-01,2.055912990634253812e-01,2.128932747733824349e-01,2.196632507994591144e-01,2.258763147400641436e-01,2.288765154405646984e-01,2.313159430157578911e-01,2.331928492332793479e-01,2.267468417258690361e-01,2.198781681342480143e-01,2.126269541434366583e-01,2.050387654419370820e-01,1.971636645657358911e-01,1.890551344517473198e-01,1.807689755450594404e-01,1.723621578746852567e-01,1.638916943641476609e-01,1.554135526532315625e-01,1.469816419084536974e-01,1.386469016967599166e-01,1.304565152234852810e-01,1.224532638376261001e-01,1.146750338610443287e-01,1.071544807040443331e-01,9.991884914525196726e-02,9.298994285885424371e-02,8.638423107095700992e-02,8.011307588948360370e-02,7.418306060194440610e-02,6.859639721255839095e-02
8.828299351746515117e-03,1.170704674454929421e-02,1.187649459873190393e-02,1.481167447577366909e-02,1.777713056854867898e-02,2.077522067506077860e-02,2.104657197496162188e-02,2.410641852770573079e-02,2.997138676228422102e-02,3.310085706683543738e-02,3.625794839710815010e-02,4.222875872848817769e-02,4.822965644243407124e-02,5.145949280807423504e-02,5.749923037282052285e-02,6.354697279938266441e-02,7.240456823048428692e-02,7.843815534349855845e-02,8.726029167651630503e-02,9.321556858094663667e-02,1.019294512485686005e-01,1.105565543856052158e-01,1.219047580126914471e-01,1.302799091220211702e-01,1.413179191848647487e-01,1.493147328244072147e-01,1.599057977362195737e-01,1.702162719697934423e-01,1.802064486383571640e-01,1.870081415897091037e-01,1.962421490562884785e-01,2.050377680466104469e-01,2.133580051358021090e-01,2.211686842326835711e-01,2.284393977728240710e-01,2.351444679574270780e-01,2.384974631606603113e-01,2.412796269667550342e-01,2.434888723995023430e-01,2.396914571870744637e-01,2.327181753718031987e-01,2.253459278346000572e-01,2.176203948637008556e-01,2.095920457735944431e-01,2.013150535128311047e-01,1.928461731332987150e-01,1.842435648328154263e-01,1.755656315496185171e-01,1.668698897160954264e-01,1.582119118750953957e-01,1.496443703783500723e-01,1.412162064573791176e-01,1.329719433173346677e-01,1.249511557413350293e-01,1.171881022407640222e-01,1.097115193116218329e-01,1.025445712172358970e-01,9.570494313486646587e-02,8.920506091152778649e-02,8.305241715686047244e-02,7.724998122460589867e-02
9.218559433823348206e-03,1.222620998919008231e-02,1.239911452449094648e-02,1.546444768842590925e-02,1.856081199268575302e-02,1.880817573584088812e-02,2.196834564472740364e-02,2.516182323537161092e-02,2.838804566835326226e-02,3.455354767745549144e-02,3.784794311540183587e-02,4.408421898996879584e-02,4.743255839963449183e-02,5.372385955595058299e-02,6.003404244289413383e-02,6.635400042719366565e-02,7.267220257182206711e-02,8.192225394687245588e-02,8.819984529976954146e-02,9.738361464354861052e-02,1.065054749614388618e-01,1.155417497079262446e-01,1.244658348708923418e-01,1.332484320426369495e-01,1.448253262329126934e-01,1.532296617354247659e-01,1.643583606336170011e-01,1.752048685158620056e-01,1.857287852105840853e-01,1.929309791976126232e-01,2.026918996098024395e-01,2.120096138879327408e-01,2.208462360967659854e-01,2.291667266308496931e-01,2.369398879851175865e-01,2.412301518739824457e-01,2.478484686458244102e-01,2.509775779356448466e-01,2.535243818418572714e-01,2.526438036385907360e-01,2.455745956524639784e-01,2.380911375193080493e-01,2.302392363775580264e-01,2.220697734513943644e-01,2.136376120517459731e-01,2.050004598091582364e-01,1.962176650473292927e-01,1.873490208108626598e-01,1.784535964018991450e-01,1.695886372759938809e-01,1.608085646182720874e-01,1.521641008716069776e-01,1.437015416263670853e-01,1.354621878189775641e-01,1.274819453804553193e-01,1.197910926391951014e-01,1.124142092391770126e-01,1.053702544506656402e-01,9.867277780315454605e-02,9.233024124724770187e-02,8.634642967412056724e-02
9.608269509464213015e-03,1.274469096405766999e-02,1.292092330932941881e-02,1.611623429004127236e-02,1.633692665649118594e-02,1.959594026405456213e-02,2.288846892574168679e-02,2.621528312516789583e-02,2.957590670900254320e-02,3.296865325938383440e-02,3.943484278099224083e-02,4.289185481624896434e-02,4.942412139689251332e-02,5.598352685719871352e-02,6.256350245001056354e-02,6.915496692112806099e-02,7.574638352044983647e-02,8.232375826884844039e-02,9.195282067234397672e-02,9.845765999990470363e-02,1.079836520840938285e-01,1.174249618543616869e-01,1.267548965162141883e-01,1.390402736148134144e-01,1.480588767819393803e-01,1.568697702791203019e-01,1.685352847460181436e-01,1.799170846125903445e-01,1.909741278722928426e-01,1.985763919103401554e-01,2.088640581995182821e-01,2.187040095926979233e-01,2.280575402190748169e-01,2.368888263091117052e-01,2.451659671317155398e-01,2.498231738396825830e-01,2.569302227587751952e-01,2.604101015594593727e-01,2.632992247988638623e-01,2.656031511148057578e-01,2.584462118138920461e-01,2.508608409570757813e-01,2.428929901083120013e-01,2.345939629800667114e-01,2.260193188302260514e-01,2.172277205512313514e-01,2.082797064479176286e-01,1.992364625736579020e-01,1.901586166334990335e-01,1.811050963553113569e-01,1.721320856913681474e-01,1.632921070682359088e-01,1.546332518375277965e-01,1.461985743319681175e-01,1.380256577802567164e-01,1.301463531268947371e-01,1.225866848881784210e-01,1.153669119245204072e-01,1.085017257817450786e-01,1.020005652511127847e-01,9.586802326666053753e-02
9.997473496899658349e-03,1.326254419919436524e-02,1.344198582229520766e-02,1.676711328450218239e-02,1.699215336986165115e-02,2.038242608636970515e-02,2.380707428098028169e-02,2.726695442483915988e-02,3.076167415089634330e-02,3.428962807378710398e-02,4.101889647067265277e-02,4.461367803881397670e-02,5.141191204865370318e-02,5.505361946467304118e-02,6.189834893242616987e-02,6.875518091554032318e-02,7.561285781309826093e-02,8.566577898846013117e-02,9.248830132419076644e-02,1.024799029074422163e-01,1.124118431710971894e-01,1.222602243566618535e-01,1.319980252067219639e-01,1.415953435328089760e-01,1.510196761718367309e-01,1.634646151606134190e-01,1.724378650811931590e-01,1.843542947285766176e-01,1.959439115413859067e-01,2.071642861692621351e-01,2.147600963643518102e-01,2.251224043258281682e-01,2.349933063794858168e-01,2.443362683947708780e-01,2.531187675208803056e-01,2.581449427451599776e-01,2.657433741875386835e-01,2.695775071630825415e-01,2.728133043944945268e-01,2.754565834696940385e-01,2.713320423339623533e-01,2.636536096315679201e-01,2.555797525211688237e-01,2.471622126052296087e-01,2.384572552667749978e-01,2.295245053723428685e-01,2.204256961896155220e-01,2.112234115594680550e-01,2.019798433786259007e-01,1.927556092290495238e-01,1.836086654729932321e-01,1.745933459134134946e-01,1.657595498670745293e-01,1.571520964739118453e-01,1.488102545902223184e-01,1.407674500093770431e-01,1.330511445289856154e-01,1.256828747318752271e-01,1.186784328700365571e-01,1.120481680270805358e-01,1.057973830664218351e-01
1.038621015332436004e-02,1.377981780966467881e-02,1.396235930983732998e-02,1.741715438422206802e-02,1.764639416722850462e-02,2.116773156357779767e-02,2.472427860344991388e-02,2.831697499397394305e-02,3.194550945742347797e-02,3.560835504395094137e-02,3.930271307066901532e-02,4.633248186882157893e-02,5.008712232231610217e-02,5.717804947397325116e-02,6.429132519731660389e-02,7.141831092541918447e-02,7.854774483085905090e-02,8.566577898846013117e-02,9.609872386003665001e-02,1.031494740773514912e-01,1.134839687285039145e-01,1.237356620934624007e-01,1.338774952023694675e-01,1.438794172833068874e-01,1.570665192673275645e-01,1.666896886119526300e-01,1.760672342077969632e-01,1.885177080508390057e-01,2.006394049303664162e-01,2.123892717456322410e-01,2.203813262139203699e-01,2.312660960163925583e-01,2.416547843901338533e-01,2.515102155146388685e-01,2.607993202666332722e-01,2.661963001125005612e-01,2.742885294854846556e-01,2.784801000861806819e-01,2.853247063607908252e-01,2.882972217656576408e-01,2.842312946380407546e-01,2.764682701850494917e-01,2.682979455177096906e-01,2.597725198175993566e-01,2.509489788042297831e-01,2.418879194539384769e-01,2.326522774145087791e-01,2.233060401307443987e-01,2.139129686622427973e-01,2.045353748282270345e-01,1.952329908443072581e-01,1.860619633396640438e-01,1.770739972205478685e-01,1.683156675650494261e-01,1.598279099345086551e-01,1.516456915705378383e-01,1.437978583385057518e-01,1.363071454191943643e-01,1.291903339930130512e-01,1.224585319290668606e-01,1.161175537968116567e-01
1.077451385916580393e-02,1.092688421651181845e-02,1.448209455471845611e-02,1.806641942173968160e-02,1.829972183276445952e-02,2.195194394773546109e-02,2.564018557641084897e-02,2.936546710749247946e-02,3.312755584586925262e-02,3.692500084091644708e-02,4.075507550425810227e-02,4.804849023882468845e-02,5.194139039557617299e-02,5.929881199766299377e-02,6.668012025006900267e-02,7.407670063429075413e-02,8.147728679327569112e-02,8.886799298350839260e-02,9.623231099378640185e-02,1.070287023601876192e-01,1.177673929716201162e-01,1.249421674604399984e-01,1.354873883693450687e-01,1.493804708491038857e-01,1.596160282569261957e-01,1.696432144279217957e-01,1.829124860562503230e-01,1.924083906157178503e-01,2.050617327681570345e-01,2.173407788244327843e-01,2.292018356943564816e-01,2.371362506536952575e-01,2.480431021750010290e-01,2.584117221673860043e-01,2.682085661377692221e-01,2.739780200506984342e-01,2.825662543085734058e-01,2.871181768196722217e-01,2.944473597681011023e-01,2.977691854068065247e-01,2.971433290493090129e-01,2.893038588300909653e-01,2.810462609154892322e-01,2.724232155735306637e-01,2.634924466014822442e-01,2.543155360882047300e-01,2.449566312681698277e-01,2.354811292525903210e-01,2.259543634048514771e-01,2.164403396367650390e-01,2.070005615027379342e-01,1.976929776543671635e-01,1.885710786485980117e-01,1.796831625934346144e-01,1.710717810468953270e-01,1.627733683868374803e-01,1.548180500403608661e-01,1.472296179211740608e-01,1.400256557070126973e-01,1.332177923859241830e-01,1.268120601854500207e-01
1.116241525828451549e-02,1.131718950899067780e-02,1.500123682024348190e-02,1.520346157058440062e-02,1.895220124086319929e-02,2.273514100353576234e-02,2.655488760157170836e-02,3.041253973000416361e-02,3.430794093814584084e-02,3.823971399084089007e-02,4.220520223134010401e-02,4.620036813149508426e-02,5.379268869054110863e-02,6.141616822278290339e-02,6.548622601750260508e-02,7.314678163812182721e-02,8.081193091005264839e-02,9.206463327772736183e-02,9.970242044834830286e-02,1.072959738163409282e-01,1.184359681050238672e-01,1.294948205860128876e-01,1.404451796166988897e-01,1.512565161351479559e-01,1.618954273444257186e-01,1.759444442723338276e-01,1.861293476574663874e-01,1.996429345675373723e-01,2.092118941130068355e-01,2.220198476755681771e-01,2.344068706503722177e-01,2.463295799643265560e-01,2.541592803135800382e-01,2.650417470766430750e-01,2.753473651149173085e-01,2.850477842372499682e-01,2.905770753484304691e-01,2.990240191180049689e-01,3.033091410108811337e-01,3.069844647135081539e-01,3.100676306965836626e-01,3.021595855406583597e-01,2.938236165870943828e-01,2.851129120972289988e-01,2.760859547533337510e-01,2.668053270975170865e-01,2.573363983177856529e-01,2.477459807193667929e-01,2.381009802793860319e-01,2.284670910280816314e-01,2.189075736954381735e-01,2.094821537362940300e-01,2.002460671711797646e-01,1.912492749924911417e-01,1.825358586695864094e-01,1.741436008710256500e-01,1.661037477019255137e-01,1.584409417746885096e-01,1.511733099145031178e-01,1.443126855845867085e-01,1.378649442885262755e-01
1.154994178479362352e-02,1.170704674454929421e-02,1.551982662782981463e-02,1.572527607149011228e-02,1.960389047484142888e-02,2.351739234344995405e-02,2.746846738692018675e-02,2.779216307212489800e-02,3.548677895478642014e-02,3.955262742498563688e-02,4.365324703253388450e-02,4.778466265436846772e-02,5.564122128374760640e-02,5.982846082615402017e-02,6.774054372123546053e-02,7.566960034301786764e-02,8.360472247922552669e-02,9.153223047076898544e-02,1.031667279061915243e-01,1.110343955476156275e-01,1.225770565547276286e-01,1.302973946372791014e-01,1.416497953414475597e-01,1.528636315803691137e-01,1.676539051187719842e-01,1.784885611612656020e-01,1.890757412740751986e-01,2.031216962330377740e-01,2.168327638125422396e-01,2.264274089101515341e-01,2.393403005033958586e-01,2.517855210345704697e-01,2.637211400357548641e-01,2.714011638005903171e-01,2.822165048006523014e-01,2.924217437342920278e-01,2.983214826087527416e-01,3.072637122650679342e-01,3.119100562986353298e-01,3.159427433052596768e-01,3.193804888721780699e-01,3.150348056923574225e-01,3.066291215325216979e-01,2.978404611352911124e-01,2.887280895014651128e-01,2.793556067861970860e-01,2.697896150240201574e-01,2.600983459081380733e-01,2.503502744829125271e-01,2.406127697723046965e-01,2.309508241892145042e-01,2.214258982760801131e-01,2.120949106108491744e-01,2.030093949706173462e-01,1.942148385635639740e-01,1.857502068312336385e-01,1.776476526843090431e-01,1.699324014233311586e-01,1.626227977093535892e-01,1.557304978618846425e-01,1.492607895778120253e-01
1.193711810105744023e-02,1.209648542799168607e-02,1.603790040181871102e-02,1.624648034272605651e-02,2.025484174445185345e-02,2.429876053530121913e-02,2.838099926395526787e-02,2.871033253044229933e-02,3.286502670947167443e-02,4.086386059635772200e-02,4.509934809885208368e-02,4.936672055542581233e-02,5.748717154356153269e-02,6.181281268303641385e-02,6.999150575434852362e-02,7.818861049188748080e-02,8.639321466365659785e-02,9.459160390631385362e-02,1.027672838478189965e-01,1.147667889551583220e-01,1.228439887990562945e-01,1.347072785631515945e-01,1.464632839066334069e-01,1.580810675552845879e-01,1.695266500553670452e-01,1.807633751762091345e-01,1.956302267164014286e-01,2.063303386354791435e-01,2.205717450305343663e-01,2.344312561151438434e-01,2.440029848773868082e-01,2.569708034426170240e-01,2.694253464360710226e-01,2.813274924481842798e-01,2.888167077697208485e-01,2.995280173347528163e-01,3.096034845084698617e-01,3.152396826316216094e-01,3.202501198708230801e-01,3.246437385344392856e-01,3.284404271954893262e-01,3.279289974330387714e-01,3.194620478648155237e-01,3.106049203353951071e-01,3.014176877958782419e-01,2.919649864687184904e-01,2.823146619963966542e-01,2.725363674800873603e-01,2.627001385486888996e-01,2.528749975692175522e-01,2.431276301044053290e-01,2.335211715301107327e-01,2.241141350803045051e-01,2.149595049473727038e-01,2.061040099733175701e-01,1.975875855420440586e-01,1.894430241564361572e-01,1.816958093844271982e-01,1.743641237787490472e-01,1.674590190518783217e-01,1.609847359096520658e-01
