time [s] ,T [C] ,p-p_amb [bar] ,v_CH4 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],CH4 MFC sp [slm],CO2 MFC sp [slm]
12921.22861,929.54083,0.057043,0.0,0.799941,0.0,0.022777107862191365,3.276245,1.649178,-0.009313,-0.002139,0.0,0.0,0.8
12922.22874,929.54083,0.056233,0.0,0.799977,0.0,0.0330300500018407,3.2744,1.649998,-0.008801,-0.002139,0.0,0.0,0.8
12923.228877,929.534453,0.057399,0.0,0.799966,0.0,0.025947367708369737,3.272761,1.651433,-0.009313,-0.002344,0.0,0.0,0.8
12924.228554,929.542391,0.057498,0.0,0.79997,0.0,0.02591047980551324,3.270711,1.653483,-0.009825,-0.002241,0.0,0.0,0.8
12925.228926,929.529326,0.056678,0.0,0.79986,0.0,0.02628761918745115,3.269482,1.655328,-0.009825,-0.002241,0.0,0.0,0.8
12926.229398,929.529326,0.05693,0.0,0.800019,0.0,0.023707743886368246,3.267432,1.655328,-0.009825,-0.002446,0.0,0.0,0.8
12927.230462,929.538985,0.056694,0.0,0.800047,0.0,0.026463814723944393,3.265588,1.656968,-0.009825,-0.002139,0.0,0.0,0.8
12928.228935,929.547737,0.057309,0.0,0.800041,0.0,0.02316849153492509,3.263538,1.658198,-0.008801,-0.002036,0.0,0.0,0.8
12929.229235,929.549736,0.056662,0.0,0.800001,0.0,0.028742358810775068,3.261284,1.659838,-0.009825,-0.002139,0.0,0.0,0.8
12930.228508,929.549736,0.056885,0.0,0.79989,0.0,0.02331815008191508,3.259849,1.661478,-0.009313,-0.002344,0.0,0.0,0.8
12931.228547,929.539062,0.056786,0.0,0.799965,0.0,0.026818489640563534,3.258415,1.663118,-0.010338,-0.002139,0.0,0.0,0.8
12932.229481,929.545143,0.057084,0.0,0.799995,0.0,0.023451265475201266,3.256365,1.664348,-0.010338,-0.002344,0.0,0.0,0.8
12933.230216,929.549405,0.058115,0.0,0.799954,0.0,0.02251230723135289,3.254726,1.664143,-0.009313,-0.002241,0.0,0.0,0.8
12934.229216,929.544685,0.05712,0.0,0.799943,0.0,0.026502830176041103,3.252676,1.666603,-0.009313,-0.002344,0.0,0.0,0.8
12935.228845,929.544685,0.057745,0.0,0.799885,0.0,0.022715379409821296,3.251651,1.668448,-0.010338,-0.002241,0.0,0.0,0.8
12936.230101,929.557423,0.058861,0.0,0.799876,0.0,0.027633229616711344,3.249807,1.668448,-0.010338,-0.002241,0.0,0.0,0.8
12937.228579,929.562704,0.057575,0.0,0.799906,0.0,0.024713150001757625,3.248782,1.671113,-0.009825,-0.002344,0.0,0.0,0.8
12938.229064,929.55808,0.057218,0.0,0.799924,0.0,0.027063340350986106,3.247757,1.673163,-0.009825,-0.002139,0.0,0.0,0.8
12939.229119,929.55808,0.056842,0.0,0.799962,0.0,0.02446297797675756,3.245503,1.675623,-0.010338,-0.002446,0.0,0.0,0.8
12940.228918,929.563719,0.056313,0.0,0.80002,0.0,0.024495740559618687,3.244068,1.676648,-0.009313,-0.002139,0.0,0.0,0.8
12941.228534,929.561394,0.056578,0.0,0.799929,0.0,0.026547789657669157,3.242019,1.679314,-0.01085,-0.002241,0.0,0.0,0.8
12942.22905,929.545401,0.056345,0.0,0.799959,0.0,0.027280637712428238,3.240994,1.683004,-0.009313,-0.002241,0.0,0.0,0.8
12943.230081,929.545401,0.057647,0.0,0.799919,0.0,0.028391593548357463,3.238945,1.685464,-0.009313,-0.001831,0.0,0.0,0.8
12944.230124,929.55162,0.056339,0.0,0.799938,0.0,0.024200459685589523,3.237305,1.686899,-0.009313,-0.002139,0.0,0.0,0.8
12945.228633,929.561686,0.055738,0.0,0.799893,0.0,0.02580557616141188,3.235666,1.688539,-0.008801,-0.002036,0.0,0.0,0.8
12946.229238,929.555179,0.056354,0.0,0.799914,0.0,0.02206531952123722,3.233411,1.688539,-0.007776,-0.002241,0.0,0.0,0.8
12947.228796,929.555179,0.056189,0.0,0.799775,0.0,0.028961550099748115,3.231977,1.689974,-0.009825,-0.002036,0.0,0.0,0.8
12948.228826,929.555444,0.055593,0.0,0.799961,0.0,0.02558620680406773,3.230132,1.691819,-0.008801,-0.002344,0.0,0.0,0.8
12949.22992,929.556228,0.05649,0.0,0.799982,0.0,0.028034902745551968,3.228697,1.693254,-0.01085,-0.002344,0.0,0.0,0.8
12950.229486,929.554652,0.056774,0.0,0.799963,0.0,0.02720464631044628,3.226853,1.695714,-0.009825,-0.002344,0.0,0.0,0.8
12951.228552,929.554652,0.057557,0.0,0.799936,0.0,0.029979316626495417,3.225213,1.697764,-0.009313,-0.002139,0.0,0.0,0.8
12952.229273,929.548318,0.057628,0.0,0.799962,0.0,0.024991634958981324,3.222959,1.698584,-0.008801,-0.001831,0.0,0.0,0.8
12953.228732,929.559134,0.056144,0.0,0.799963,0.0,0.02778890430331306,3.222139,1.700224,-0.009825,-0.002241,0.0,0.0,0.8
12954.228832,929.571526,0.05615,0.0,0.799996,0.0,0.025553340366668245,3.220295,1.702274,-0.009313,-0.002139,0.0,0.0,0.8
12955.22865,929.560057,0.056767,0.0,0.799943,0.0,0.027098145761355774,3.219475,1.703299,-0.009313,-0.002036,0.0,0.0,0.8
12956.229226,929.560057,0.057602,0.0,0.799963,0.0,0.026292349281861582,3.218245,1.704529,-0.007776,-0.001831,0.0,0.0,0.8
12957.228832,929.557067,0.057257,0.0,0.799987,0.0,0.027827795817490453,3.216811,1.704939,-0.009825,-0.001934,0.0,0.0,0.8
12958.229037,929.571323,0.056207,0.0,0.800002,0.0,0.028202934426489273,3.215171,1.706989,-0.009313,-0.002139,0.0,0.0,0.8
12959.229362,929.569082,0.056248,0.0,0.79998,0.0,0.027684275308868606,3.214146,1.707809,-0.009313,-0.002139,0.0,0.0,0.8
12960.228835,929.569082,0.056314,0.0,0.799868,0.0,0.026845816020900873,3.211482,1.709039,-0.008801,-0.002036,0.0,0.0,0.8
12961.230104,929.58373,0.056977,0.0,0.799948,0.0,0.030430059597742184,3.210252,1.71109,-0.008801,-0.002344,0.0,0.0,0.8
12962.2287,929.583338,0.058485,0.0,0.800009,0.0,0.027438232280453695,3.208818,1.71314,-0.009313,-0.002241,0.0,0.0,0.8
12963.229042,929.583715,0.057007,0.0,0.799946,0.0,0.03185605927640356,3.207383,1.713755,-0.009313,-0.002344,0.0,0.0,0.8
12964.228897,929.583715,0.056278,0.0,0.800031,0.0,0.02763504047627055,3.205743,1.716625,-0.007776,-0.001934,0.0,0.0,0.8
12965.228834,929.590529,0.057106,0.0,0.799963,0.0,0.03375221162269962,3.203899,1.71847,-0.009825,-0.002139,0.0,0.0,0.8
12966.22865,929.579114,0.056759,0.0,0.800004,0.0,0.02748542136347079,3.202669,1.721545,-0.009825,-0.002344,0.0,0.0,0.8
12967.22877,929.573598,0.057923,0.0,0.800021,0.0,0.024479168110920463,3.201235,1.723185,-0.009825,-0.002241,0.0,0.0,0.8
12968.228925,929.573598,0.05837,0.0,0.799943,0.0,0.027810163561485357,3.200005,1.725235,-0.009313,-0.002036,0.0,0.0,0.8
12969.229941,929.586898,0.057169,0.0,0.799997,0.0,0.03056526904464485,3.198365,1.727285,-0.009825,-0.002241,0.0,0.0,0.8
12970.228701,929.588712,0.056119,0.0,0.800028,0.0,0.028023484712181482,3.196726,1.72913,-0.008801,-0.002241,0.0,0.0,0.8
12971.229076,929.600227,0.056189,0.0,0.799979,0.0,0.028199657572178474,3.195496,1.72954,-0.009825,-0.002241,0.0,0.0,0.8
12972.23041,929.594992,0.05646,0.0,0.799947,0.0,0.02854407330494836,3.193652,1.73077,-0.009313,-0.002139,0.0,0.0,0.8
12973.228923,929.594992,0.056162,0.0,0.800022,0.0,0.028962238740650237,3.192012,1.73282,-0.010338,-0.002036,0.0,0.0,0.8
12974.229248,929.599901,0.056165,0.0,0.799933,0.0,0.030140998987422618,3.190372,1.73528,-0.010338,-0.002241,0.0,0.0,0.8
12975.228645,929.612562,0.056264,0.0,0.799967,0.0,0.02564226948362948,3.188733,1.73528,-0.008801,-0.002241,0.0,0.0,0.8
12976.228701,929.612734,0.057939,0.0,0.799977,0.0,0.02927589230632989,3.186478,1.735895,-0.009825,-0.002139,0.0,0.0,0.8
12977.229251,929.612734,0.056833,0.0,0.799894,0.0,0.030435085801968867,3.185864,1.73733,-0.009825,-0.002139,0.0,0.0,0.8
12978.228679,929.619984,0.056809,0.0,0.799963,0.0,0.028712123044716376,3.183199,1.73979,-0.009825,-0.002241,0.0,0.0,0.8
12979.22897,929.599912,0.057187,0.0,0.799984,0.0,0.028554283456772425,3.18197,1.74143,-0.009825,-0.002344,0.0,0.0,0.8
12980.228555,929.598663,0.056928,0.0,0.799903,0.0,0.03229236709163649,3.180125,1.742456,-0.009313,-0.002241,0.0,0.0,0.8
12981.228704,929.598663,0.056908,0.0,0.79989,0.0,0.026501202790820022,3.178281,1.743686,-0.009825,-0.002241,0.0,0.0,0.8
12982.229325,929.601896,0.057102,0.0,0.799962,0.0,0.02216639457752309,3.177051,1.745121,-0.009825,-0.002139,0.0,0.0,0.8
12983.228566,929.610617,0.056987,0.0,0.799968,0.0,0.02559715786647869,3.176026,1.746761,-0.009825,-0.002241,0.0,0.0,0.8
12984.229213,929.601162,0.055992,0.0,0.799939,0.0,0.027609146283830037,3.175206,1.747171,-0.009825,-0.002241,0.0,0.0,0.8
12985.230101,929.601162,0.057484,0.0,0.800025,0.0,0.02795557964499138,3.173567,1.747786,-0.009825,-0.002446,0.0,0.0,0.8
12986.228828,929.612443,0.0567,0.0,0.79994,0.0,0.025402432633522112,3.171927,1.749631,-0.009825,-0.002241,0.0,0.0,0.8
12987.228798,929.605255,0.055112,0.0,0.80003,0.0,0.026924403812839594,3.170903,1.750861,-0.009825,-0.002241,0.0,0.0,0.8
12988.229197,929.608772,0.057221,0.0,0.800049,0.0,0.0260018778909848,3.168853,1.752501,-0.009313,-0.002139,0.0,0.0,0.8
12989.228524,929.622575,0.056857,0.0,0.800022,0.0,0.025985451626638942,3.168033,1.755371,-0.009825,-0.001831,0.0,0.0,0.8
12990.230165,929.622575,0.056777,0.0,0.79999,0.0,0.026393400272194036,3.166394,1.757216,-0.009825,-0.002241,0.0,0.0,0.8
12991.229276,929.598468,0.057109,0.0,0.800056,0.0,0.028051843722718864,3.164959,1.757421,-0.010338,-0.002241,0.0,0.0,0.8
12992.228712,929.612505,0.057196,0.0,0.799819,0.0,0.025878904203395267,3.163729,1.759266,-0.01085,-0.002241,0.0,0.0,0.8
12993.229164,929.624305,0.057152,0.0,0.799964,0.0,0.0250290828157222,3.161885,1.760291,-0.009313,-0.002241,0.0,0.0,0.8
12994.229108,929.624305,0.057177,0.0,0.799905,0.0,0.02651024195256512,3.16086,1.762136,-0.009313,-0.002241,0.0,0.0,0.8
12995.229161,929.612316,0.056473,0.0,0.799941,0.0,0.023661752684399837,3.159631,1.762751,-0.010338,-0.002139,0.0,0.0,0.8
12996.228861,929.605625,0.056632,0.0,0.799937,0.0,0.024867169055127168,3.157786,1.764801,-0.01085,-0.002139,0.0,0.0,0.8
12997.228618,929.60978,0.056391,0.0,0.800005,0.0,0.02645076064318045,3.155942,1.767056,-0.008801,-0.002036,0.0,0.0,0.8
12998.230309,929.60978,0.057644,0.0,0.799958,0.0,0.025225745673067887,3.154917,1.768696,-0.008288,-0.001934,0.0,0.0,0.8
12999.228901,929.609357,0.057038,0.0,0.799938,0.0,0.02796156896930798,3.153687,1.770746,-0.008801,-0.002036,0.0,0.0,0.8
13000.230029,929.621192,0.056758,0.0,0.79988,0.0,0.02666790099726598,3.151843,1.771771,-0.008801,-0.002036,0.0,0.0,0.8
13001.229097,929.605168,0.056951,0.0,0.799938,0.0,0.0265410153799929,3.150408,1.773821,-0.007776,-0.002139,0.0,0.0,0.8
13002.230013,929.605168,0.056215,0.0,0.799883,0.0,0.026378991605984115,3.149998,1.775872,-0.008288,-0.001934,0.0,0.0,0.8
13003.229259,929.615561,0.055816,0.0,0.799931,0.0,0.02845248086970155,3.147539,1.775872,-0.008288,-0.002036,0.0,0.0,0.8
13004.228586,929.651557,0.057348,0.0,0.800032,0.0,0.027598728193920855,3.146104,1.777922,-0.009313,-0.002344,0.0,0.0,0.8
13005.230224,929.623909,0.057627,0.0,0.799999,0.0,0.02996538379617108,3.144465,1.779562,-0.009825,-0.002139,0.0,0.0,0.8
13006.229039,929.626362,0.057112,0.0,0.799924,0.0,0.027485930409496727,3.143235,1.783252,-0.009313,-0.002139,0.0,0.0,0.8
13007.228783,929.626362,0.057441,0.0,0.800148,0.0,0.02708616520693067,3.14221,1.784482,-0.009825,-0.002241,0.0,0.0,0.8
13008.229077,929.630455,0.054843,0.0,0.799946,0.0,0.03272372516343442,3.140366,1.784892,-0.009313,-0.002241,0.0,0.0,0.8
13009.228516,929.647491,0.056053,0.0,0.800017,0.0,0.028999828691439695,3.139341,1.785917,-0.009313,-0.002241,0.0,0.0,0.8
13010.230316,929.651073,0.055575,0.0,0.799883,0.0,0.030157844372159417,3.137291,1.786327,-0.010338,-0.002241,0.0,0.0,0.8
13011.229089,929.651073,0.056706,0.0,0.79988,0.0,0.028395057664284677,3.135857,1.787557,-0.009825,-0.002036,0.0,0.0,0.8
13012.228834,929.634441,0.057429,0.0,0.79998,0.0,0.032081926526412376,3.134422,1.788992,-0.01085,-0.002241,0.0,0.0,0.8
13013.22896,929.640895,0.056408,0.0,0.799998,0.0,0.030363034840507605,3.132783,1.790632,-0.009825,-0.002241,0.0,0.0,0.8
13014.229182,929.63614,0.057195,0.0,0.799969,0.0,0.02782711016169514,3.131348,1.793297,-0.008288,-0.002036,0.0,0.0,0.8
13015.229253,929.63614,0.056251,0.0,0.799807,0.0,0.030978934666420987,3.129708,1.793092,-0.008801,-0.002241,0.0,0.0,0.8
13016.229167,929.6499,0.056994,0.0,0.799926,0.0,0.025183697651226633,3.127864,1.794322,-0.009825,-0.002446,0.0,0.0,0.8
13017.228997,929.649125,0.05634,0.0,0.79997,0.0,0.028007483777320652,3.126634,1.798012,-0.010338,-0.002344,0.0,0.0,0.8
13018.228673,929.638032,0.056169,0.0,0.79999,0.0,0.030295356453742053,3.126019,1.801907,-0.009313,-0.002139,0.0,0.0,0.8
13019.228997,929.638032,0.056907,0.0,0.79999,0.0,0.029356374834937964,3.12438,1.802932,-0.010338,-0.002241,0.0,0.0,0.8
13020.229772,929.654348,0.056203,0.0,0.800009,0.0,0.03094408550582163,3.122535,1.804367,-0.010338,-0.002139,0.0,0.0,0.8
13021.229832,929.638293,0.057088,0.0,0.799978,0.0,0.027195641222576332,3.120691,1.806212,-0.009313,-0.002139,0.0,0.0,0.8
13022.229082,929.641276,0.05614,0.0,0.799921,0.0,0.03125359867775562,3.119461,1.808263,-0.009313,-0.002139,0.0,0.0,0.8
13023.229274,929.640188,0.056373,0.0,0.79994,0.0,0.027029566556851077,3.118846,1.809903,-0.009313,-0.002446,0.0,0.0,0.8
13024.228623,929.640188,0.057429,0.0,0.799982,0.0,0.030685755431374355,3.116797,1.810723,-0.01085,-0.002241,0.0,0.0,0.8
13025.230298,929.644136,0.056023,0.0,0.800016,0.0,0.03191981995517569,3.116182,1.810928,-0.009313,-0.002344,0.0,0.0,0.8
13026.229616,929.641464,0.058174,0.0,0.800073,0.0,0.02611004956351664,3.114542,1.811133,-0.009825,-0.002344,0.0,0.0,0.8
13027.229315,929.644809,0.057687,0.0,0.799894,0.0,0.028380542867686445,3.113518,1.813183,-0.008801,-0.001934,0.0,0.0,0.8
13028.228869,929.644809,0.057925,0.0,0.799984,0.0,0.028243119235367597,3.112083,1.814003,-0.008801,-0.002241,0.0,0.0,0.8
13029.228577,929.632086,0.056669,0.0,0.799966,0.0,0.024851487404480913,3.111468,1.816463,-0.009313,-0.002036,0.0,0.0,0.8
13030.229486,929.624549,0.057051,0.0,0.799959,0.0,0.027775742862831687,3.109624,1.816668,-0.009825,-0.002344,0.0,0.0,0.8
13031.229229,929.631002,0.056968,0.0,0.799921,0.0,0.024480343191811353,3.107984,1.817488,-0.010338,-0.002241,0.0,0.0,0.8
13032.228513,929.631002,0.056701,0.0,0.800187,0.0,0.026441191637883152,3.106549,1.818718,-0.009313,-0.002241,0.0,0.0,0.8
13033.229243,929.61989,0.056025,0.0,0.799921,0.0,0.02310489674206359,3.105525,1.818923,-0.010338,-0.002139,0.0,0.0,0.8
13034.22857,929.621828,0.057711,0.0,0.800068,0.0,0.02212193866526676,3.10368,1.821383,-0.009313,-0.002139,0.0,0.0,0.8
13035.229092,929.617919,0.056329,0.0,0.799969,0.0,0.028632632590451762,3.101836,1.822818,-0.008801,-0.002139,0.0,0.0,0.8
13036.229848,929.624983,0.056314,0.0,0.799949,0.0,0.028575103800140028,3.101016,1.824868,-0.008288,-0.002036,0.0,0.0,0.8
13037.229053,929.624983,0.057169,0.0,0.799999,0.0,0.026914601258222585,3.099786,1.827533,-0.009313,-0.001934,0.0,0.0,0.8
13038.230109,929.63558,0.057239,0.0,0.80001,0.0,0.028080970173235874,3.097942,1.827738,-0.009825,-0.002241,0.0,0.0,0.8
13039.229445,929.625529,0.055628,0.0,0.800016,0.0,0.026756769384232083,3.096712,1.828558,-0.009313,-0.001934,0.0,0.0,0.8
13040.229347,929.62503,0.056423,0.0,0.799975,0.0,0.027142123322815084,3.095687,1.830198,-0.009825,-0.002344,0.0,0.0,0.8
13041.228999,929.62503,0.056067,0.0,0.799978,0.0,0.026658455087473935,3.094458,1.830813,-0.010338,-0.002241,0.0,0.0,0.8
13042.230228,929.628216,0.056382,0.0,0.799989,0.0,0.02903742035444524,3.093228,1.831018,-0.010338,-0.002344,0.0,0.0,0.8
13043.229987,929.634185,0.056386,0.0,0.800004,0.0,0.02866938323707533,3.091998,1.832863,-0.008801,-0.002139,0.0,0.0,0.8
13044.229085,929.629323,0.056618,0.0,0.800054,0.0,0.03072446165411532,3.090769,1.833683,-0.009825,-0.002139,0.0,0.0,0.8
13045.228563,929.629323,0.05638,0.0,0.799913,0.0,0.029871659999999994,3.089334,1.835118,-0.008801,-0.002036,0.0,0.0,0.8
13046.228522,929.638782,0.056349,0.0,0.799998,0.0,0.028230659999999984,3.088309,1.837168,-0.007776,-0.002241,0.0,0.0,0.8
13047.228661,929.642938,0.057302,0.0,0.799967,0.0,0.033482753707693026,3.08708,1.837578,-0.009825,-0.002036,0.0,0.0,0.8
13048.228892,929.639186,0.056375,0.0,0.799958,0.0,0.0321153525034835,3.085235,1.839218,-0.010338,-0.002241,0.0,0.0,0.8
13049.228564,929.639186,0.05671,0.0,0.800069,0.0,0.027168755248935,3.084005,1.840653,-0.010338,-0.002241,0.0,0.0,0.8
13050.228965,929.643549,0.056178,0.0,0.799941,0.0,0.031257429281331316,3.082571,1.842909,-0.009313,-0.002241,0.0,0.0,0.8
13051.230062,929.647519,0.057923,0.0,0.80002,0.0,0.03203950178129378,3.080931,1.844139,-0.010338,-0.002139,0.0,0.0,0.8
13052.229077,929.653127,0.056389,0.0,0.799879,0.0,0.030008950719794397,3.079702,1.845164,-0.009825,-0.002241,0.0,0.0,0.8
13053.229117,929.655691,0.05695,0.0,0.800024,0.0,0.026565967540642228,3.078267,1.848034,-0.01085,-0.002139,0.0,0.0,0.8
13054.2289,929.655691,0.057394,0.0,0.799894,0.0,0.033447850746766934,3.077037,1.850084,-0.009825,-0.002241,0.0,0.0,0.8
13055.230251,929.654281,0.057921,0.0,0.799834,0.0,0.025530768864835733,3.075398,1.851314,-0.009825,-0.002446,0.0,0.0,0.8
13056.229396,929.652547,0.055616,0.0,0.799908,0.0,0.02998837370731649,3.073963,1.852544,-0.009825,-0.002139,0.0,0.0,0.8
13057.22899,929.647324,0.057098,0.0,0.799987,0.0,0.031955385041366774,3.072528,1.853569,-0.009825,-0.002344,0.0,0.0,0.8
